income,aspect,subscriptions,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,job_11,job_al,job_am,job_ax,job_bf,job_by,job_cv,job_de,job_dz,job_e2,job_f8,job_gj,job_gv,job_kd,job_ke,job_kl,job_kp,job_ks,job_kw,job_mm,job_nb,job_nn,job_ob,job_pe,job_po,job_pq,job_pz,job_qp,job_qw,job_rn,job_sa,job_vv,job_zz,area_a,area_b,area_c,area_d,product_a,product_b,product_c,product_d,product_e,product_f,product_g
63911.0,4.0,2,8.365068002863278,69,8.567373893494448,43,0.8110236220472441,0.5826771653543307,0.0355499790882475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
56791.0,38.66666666666666,1,21.20400858983536,39,31.873542222846705,43,0.9015748031496064,0.7007874015748031,0.26056043496445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35077.0,39.75,2,4.937723693629206,40,8.375158072221442,41,0.8582677165354331,0.7007874015748031,0.0508852641851387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60440.0,25.125,1,21.476020042949177,251,13.298018828157932,47,0.9803149606299212,0.6456692913385826,0.1431757981318834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
56508.0,37.04166666666666,1,7.467430207587688,51,11.5253618097513,41,0.905511811023622,0.7637795275590551,0.1685487243831033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
64548.0,41.375,0,2.816034359341446,1,28.963608261908107,46,0.9251968503937008,0.6259842519685039,0.3825456573260839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
51478.0,12.125,1,14.893342877594849,62,6.164676127581847,49,0.8661417322834646,0.4606299212598425,0.3469956782378363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
57039.0,27.725,0,10.405153901216892,31,13.292679499789235,46,0.952755905511811,0.6417322834645669,0.2810539523212045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
67984.0,33.68333333333333,1,14.675733715103794,36,5.854995082197555,43,0.9566929133858268,0.7677165354330708,0.2142757563083786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
61360.0,30.10833333333333,2,19.463135289906944,97,35.04510327385134,42,0.9921259842519684,0.7992125984251969,0.2131604628467865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
66107.0,31.3,1,3.822476735862563,7,18.63200786848391,44,0.9724409448818898,0.7362204724409449,0.6921790046005856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
69437.0,39.96666666666667,1,10.51395848246242,18,28.75537445552901,44,0.8976377952755905,0.6692913385826772,0.4225568102606998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
61006.0,37.583333333333336,1,5.264137437365784,23,21.0507236195026,43,0.9173228346456692,0.7204724409448819,0.0804405409173288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48715.0,9.85,1,7.87544738725841,37,13.121820991991006,48,0.8582677165354331,0.4921259842519685,0.7634183744597798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58208.0,5.733333333333333,1,14.702934860415176,69,26.60896445131376,45,0.8110236220472441,0.5275590551181102,0.5536037919977694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
49919.0,22.2,1,4.448103078024338,27,16.805957566390333,48,0.9645669291338582,0.5551181102362205,0.3449045029973512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47900.0,16.241666666666667,3,6.760200429491769,110,10.44147815090628,52,0.7401574803149606,0.1377952755905512,0.150843440680329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
58633.0,40.075,0,2.816034359341446,4,20.64493466348181,45,0.905511811023622,0.65748031496063,0.3040568799665412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
57854.0,41.266666666666666,0,6.08017179670723,10,27.82099199100745,45,0.9015748031496064,0.6377952755905512,0.7752683674891956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
61431.0,32.81666666666667,1,8.365068002863278,24,32.343403119291835,44,0.9606299212598424,0.7362204724409449,0.2807751289558065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
63663.0,20.791666666666668,1,4.31209735146743,20,12.534494871434593,49,0.9448818897637796,0.5118110236220472,0.3607974348250383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
51619.0,11.041666666666668,2,11.819613457408732,69,16.266685401152174,49,0.7952755905511811,0.374015748031496,0.273943956503555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39965.0,16.78333333333333,1,6.406585540443809,16,3.3668680623858367,49,0.9094488188976378,0.484251968503937,0.1451275616896696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
65647.0,24.041666666666664,1,9.752326413743738,76,12.459744274272868,47,0.968503937007874,0.6220472440944882,0.3851944792973651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48431.0,14.833333333333334,2,6.896206156048676,16,16.421525923844317,51,0.7874015748031497,0.2519685039370078,0.9209535759096612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
65576.0,35.30833333333334,2,12.390837508947744,93,20.025572572713223,39,0.9212598425196852,0.8267716535433071,0.2460616199637529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
41595.0,15.05,0,2.816034359341446,-1,14.387241815371643,49,0.9094488188976378,0.5196850393700787,0.1072075839955388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
46094.0,12.883333333333333,1,2.816034359341446,2,9.346915835323871,49,0.8622047244094488,0.437007874015748,0.1484734420744458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59093.0,11.15,1,4.937723693629206,8,13.436841365743993,48,0.8700787401574803,0.4881889763779528,0.2141363446256796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
52717.0,39.1,3,3.632068718682892,32,26.20317549529296,37,0.8031496062992126,0.7519685039370079,0.6946884148891677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
51088.0,37.69166666666667,2,11.302791696492484,102,9.448363074329071,39,0.8661417322834646,0.7874015748031497,0.1805381290952181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30791.0,8.225000000000001,4,5.644953471725126,81,7.867921877195448,43,0.5275590551181102,0.1811023622047244,0.2159486965007667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
63309.0,14.725,1,2.816034359341446,-2,20.922579738653926,50,0.8622047244094488,0.3976377952755905,0.6891119475812073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
65363.0,8.875,2,4.584108804581245,8,10.404102852325416,47,0.7874015748031497,0.4173228346456692,0.3383521539104977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
66320.0,15.591666666666669,1,10.16034359341446,101,7.686384712659828,50,0.8818897637795275,0.4291338582677165,0.2700404293879827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
68587.0,42.56666666666667,0,2.0,0,13.15919629057187,45,0.8937007874015748,0.6181102362204725,0.2791021887634183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
67311.0,7.791666666666666,0,22.21045096635648,94,34.1801320781228,47,0.8937007874015748,0.5669291338582677,0.20563223198104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
56012.0,14.291666666666666,1,6.08017179670723,8,25.760011240691306,49,0.8858267716535433,0.4645669291338583,0.4093127004042939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
65576.0,12.45,0,13.451682176091625,32,8.604749192075312,48,0.905511811023622,0.5393700787401575,0.2594451415028579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56224.0,30.866666666666667,1,17.586256263421618,132,14.333848531684698,43,0.984251968503937,0.7874015748031497,0.2487104419350341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
52965.0,16.458333333333332,1,14.893342877594849,113,19.069832794716877,50,0.8858267716535433,0.421259842519685,0.3804544820855988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48608.0,39.96666666666667,1,5.264137437365784,43,8.97850217788394,42,0.8582677165354331,0.6889763779527559,0.301547469677959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
86935.0,39.75,1,26.481030780243376,350,28.83012505269074,43,0.8740157480314961,0.6889763779527559,0.4338491565593196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
57606.0,31.73333333333333,1,15.981388690050109,72,33.61950259940986,44,0.968503937007874,0.7283464566929134,0.8912588874947721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
64053.0,36.5,1,5.264137437365784,12,20.586202051426163,41,0.9173228346456692,0.7716535433070866,0.2344904502997351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
59873.0,38.55833333333333,1,10.16034359341446,62,4.082338063790923,42,0.889763779527559,0.7244094488188977,0.0581346716854872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56543.0,10.608333333333334,1,3.142448103078024,0,5.2676689616411405,48,0.8149606299212598,0.4133858267716535,0.3355639202565175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59519.0,6.925,0,4.584108804581245,2,25.599831389630463,47,0.9291338582677166,0.610236220472441,0.1178028718806636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
55126.0,35.41666666666667,2,4.584108804581245,22,6.511732471547,41,0.9291338582677166,0.7992125984251969,0.0973093545239091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
63380.0,28.15833333333333,1,6.161775232641374,29,9.245468596318672,45,0.984251968503937,0.7086614173228346,0.1212881639481388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
57677.0,5.083333333333333,2,11.302791696492484,24,27.24434452718842,43,0.7440944881889764,0.5118110236220472,0.5356196849295971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58633.0,28.7,1,24.277738010021476,290,8.588731206969229,45,0.9881889763779528,0.7204724409448819,0.2502439704447232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
63521.0,15.916666666666668,1,11.92841803865426,89,3.671209779401433,50,0.889763779527559,0.437007874015748,0.260281611599052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
52859.0,13.533333333333331,0,11.003579098067286,16,21.344386679780808,48,0.905511811023622,0.531496062992126,0.8653283145127562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44641.0,6.816666666666666,1,3.822476735862563,6,7.942672474357173,46,0.8464566929133859,0.5354330708661418,0.2351875087132301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
71845.0,34.33333333333333,1,24.03292770221904,113,7.66502739918505,43,0.9488188976377953,0.7401574803149606,0.3097727589572006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
33235.0,14.508333333333333,2,5.264137437365784,66,9.848812701981172,51,0.7755905511811023,0.2362204724409448,0.1012128816394813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
56933.0,33.25,0,8.528274874731569,46,21.504566530841647,46,0.937007874015748,0.6299212598425197,0.6546772619545518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
62813.0,24.8,0,12.880458124552614,58,8.722214416186596,47,0.9724409448818898,0.6338582677165354,0.179004600585529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
66142.0,7.358333333333333,1,3.632068718682892,2,8.33778277364058,46,0.8346456692913385,0.5078740157480315,0.3433709744876621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
61467.0,10.608333333333334,1,9.534717251252683,42,13.575663903330057,48,0.8543307086614174,0.4724409448818897,0.1837445977972954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
66142.0,23.391666666666666,1,5.454545454545455,7,21.552620486159896,48,0.9763779527559056,0.5984251968503937,0.411822110692876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
38301.0,12.558333333333334,2,6.896206156048676,77,4.584234930448223,50,0.7637795275590551,0.2755905511811024,0.1300710999581765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
59341.0,9.741666666666667,0,28.847530422333573,219,16.966137417451172,47,0.9015748031496064,0.5590551181102362,0.1555834378920953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
70145.0,15.591666666666669,2,9.289906943450251,68,15.572572713221865,51,0.8464566929133859,0.3464566929133858,0.3616339049212324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
61467.0,16.56666666666667,0,9.534717251252683,36,16.613741745117323,49,0.9173228346456692,0.5236220472440944,0.8861006552349087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
66638.0,26.75,1,6.08017179670723,3,20.975973022340877,46,0.9881889763779528,0.6850393700787402,0.2174822250104559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
55303.0,11.8,0,10.813171080887615,33,24.30771392440635,48,0.8937007874015748,0.5236220472440944,0.8806635996096472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
70535.0,14.725,2,20.251968503937007,149,11.6268090487565,51,0.7952755905511811,0.2677165354330709,0.3370974487662066,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
57252.0,26.96666666666667,1,7.467430207587688,79,15.695377265701842,45,0.9960629921259844,0.7047244094488189,0.2982015892931827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60546.0,16.891666666666666,2,9.017895490336436,-6,21.13081354503302,51,0.8582677165354331,0.3464566929133858,0.0209117524048515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
55764.0,37.583333333333336,1,6.08017179670723,28,19.07517212308557,41,0.8976377952755905,0.7559055118110236,0.2636274919838282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36813.0,40.29166666666666,1,13.533285612025768,194,9.731347477869887,42,0.8582677165354331,0.6811023622047244,0.0762581904363585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
58385.0,6.925,0,6.08017179670723,17,22.03849936771111,47,0.8779527559055118,0.5590551181102362,0.1484734420744458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
56472.0,37.69166666666667,1,3.632068718682892,1,32.37009976113531,43,0.9173228346456692,0.7086614173228346,0.2264045727031925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
59306.0,38.125,1,17.042233357193986,-104,11.461289869326963,42,0.9015748031496064,0.7204724409448819,0.2909521817928342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
72944.0,26.96666666666667,1,21.992841803865424,195,12.336939721792891,45,0.9960629921259844,0.7086614173228346,0.1756587202007528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52470.0,14.4,1,6.08017179670723,52,13.965434874244766,50,0.8464566929133859,0.374015748031496,0.4084762303080998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
36777.0,38.99166666666667,2,8.365068002863278,120,9.800758746662918,41,0.8700787401574803,0.7244094488188977,0.1141781681304893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52044.0,39.53333333333333,1,3.822476735862563,4,9.528452999859493,42,0.8740157480314961,0.6968503937007874,0.2689251359263906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
53532.0,12.125,2,20.03435934144596,123,17.86314458339188,49,0.7913385826771654,0.3346456692913386,0.2319810400111529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
50734.0,40.61666666666667,1,2.816034359341446,5,14.01348882956302,44,0.889763779527559,0.65748031496063,0.1716157814024815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41241.0,6.925,0,3.632068718682892,-1,4.242517914851764,47,0.8740157480314961,0.5551181102362205,0.0524187926948278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
64230.0,38.55833333333333,1,9.697924123120972,52,24.12617675987073,41,0.8818897637795275,0.7322834645669292,0.1537710860170082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
60723.0,38.55833333333333,3,12.934860415175375,265,6.986932696360826,35,0.7716535433070866,0.7874015748031497,0.1946187090478182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39505.0,12.341666666666669,2,2.0,0,4.488127019811719,50,0.7952755905511811,0.3307086614173228,0.1972675310190994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
63096.0,19.491666666666667,0,9.289906943450251,14,37.05269074048054,48,0.9409448818897638,0.5551181102362205,0.3481109716994284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
52044.0,41.15833333333333,3,9.289906943450251,55,9.063931431783054,38,0.7440944881889764,0.6496062992125984,0.2254286909242994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59093.0,40.725,1,5.37294201861131,-2,7.606294787129408,43,0.8582677165354331,0.6653543307086615,0.3096333472745016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
59235.0,30.0,0,9.289906943450251,30,18.119432345089223,45,0.9724409448818898,0.7047244094488189,0.0904781820716576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
62954.0,7.574999999999999,1,10.51395848246242,57,3.0144723900519885,47,0.8582677165354331,0.531496062992126,0.1505646173149309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
65753.0,6.275,1,4.937723693629206,9,32.26865252213011,46,0.8464566929133859,0.5433070866141733,0.1947581207305172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
